,ID,Naames,Links,Parent
1464,P29,Cardiovascular disorders originating in the perinatal period ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P19-P29/P29-,P19-P29
1465,P35,Congenital viral diseases ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P35-P39/P35-,P35-P39
1466,P36,Bacterial sepsis of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P35-P39/P36-,P35-P39
1467,P37,Other congenital infectious and parasitic diseases ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P35-P39/P37-,P35-P39
1468,P38,Omphalitis of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P35-P39/P38-,P35-P39
1469,P39,Other infections specific to the perinatal period ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P35-P39/P39-,P35-P39
1470,P50,Newborn affected by intrauterine (fetal) blood loss ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P50-,P50-P61
1471,P51,Umbilical hemorrhage of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P51-,P50-P61
1472,P52,Intracranial nontraumatic hemorrhage of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P52-,P50-P61
1473,P53,Hemorrhagic disease of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P53-,P50-P61
1474,P54,Other neonatal hemorrhages ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P54-,P50-P61
1475,P55,Hemolytic disease of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P55-,P50-P61
1476,P56,Hydrops fetalis due to hemolytic disease ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P56-,P50-P61
1477,P57,Kernicterus ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P57-,P50-P61
1478,P58,Neonatal jaundice due to other excessive hemolysis ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P58-,P50-P61
1479,P59,Neonatal jaundice from other and unspecified causes ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P59-,P50-P61
1480,P60,Disseminated intravascular coagulation of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P60-,P50-P61
1481,P61,Other perinatal hematological disorders ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P50-P61/P61-,P50-P61
1482,P70,Transitory disorders of carbohydrate metabolism specific to newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P70-P74/P70-,P70-P74
1483,P71,Transitory neonatal disorders of calcium and magnesium metabolism ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P70-P74/P71-,P70-P74
1484,P72,Other transitory neonatal endocrine disorders ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P70-P74/P72-,P70-P74
1485,P74,Other transitory neonatal electrolyte and metabolic disturbances ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P70-P74/P74-,P70-P74
1486,P76,Other intestinal obstruction of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P76-P78/P76-,P76-P78
1487,P77,Necrotizing enterocolitis of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P76-P78/P77-,P76-P78
1488,P78,Other perinatal digestive system disorders ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P76-P78/P78-,P76-P78
1489,P80,Hypothermia of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P80-P83/P80-,P80-P83
1490,P81,Other disturbances of temperature regulation of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P80-P83/P81-,P80-P83
1491,P83,Other conditions of integument specific to newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P80-P83/P83-,P80-P83
1492,P84,Other problems with newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P84-P84/P84-,P84-P84
1493,P90,Convulsions of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P90-P96/P90-,P90-P96
1494,P91,Other disturbances of cerebral status of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P90-P96/P91-,P90-P96
1495,P92,Feeding problems of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P90-P96/P92-,P90-P96
1496,P93,Reactions and intoxications due to drugs administered to newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P90-P96/P93-,P90-P96
1497,P94,Disorders of muscle tone of newborn ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P90-P96/P94-,P90-P96
1498,P95,Stillbirth ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P90-P96/P95-,P90-P96
1499,P96,Other conditions originating in the perinatal period ,http://www.icd10data.com//ICD10CM/Codes/P00-P96/P90-P96/P96-,P90-P96
1500,Q00,Anencephaly and similar malformations ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q00-Q07/Q00-,Q00-Q07
1501,Q01,Encephalocele ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q00-Q07/Q01-,Q00-Q07
1502,Q02,Microcephaly ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q00-Q07/Q02-,Q00-Q07
1503,Q03,Congenital hydrocephalus ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q00-Q07/Q03-,Q00-Q07
1504,Q04,Other congenital malformations of brain ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q00-Q07/Q04-,Q00-Q07
1505,Q05,Spina bifida ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q00-Q07/Q05-,Q00-Q07
1506,Q06,Other congenital malformations of spinal cord ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q00-Q07/Q06-,Q00-Q07
1507,Q07,Other congenital malformations of nervous system ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q00-Q07/Q07-,Q00-Q07
1508,Q10,"Congenital malformations of eyelid, lacrimal apparatus and orbit ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q10-,Q10-Q18
1509,Q11,"Anophthalmos, microphthalmos and macrophthalmos ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q11-,Q10-Q18
1510,Q12,Congenital lens malformations ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q12-,Q10-Q18
1511,Q13,Congenital malformations of anterior segment of eye ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q13-,Q10-Q18
1512,Q14,Congenital malformations of posterior segment of eye ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q14-,Q10-Q18
1513,Q15,Other congenital malformations of eye ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q15-,Q10-Q18
1514,Q16,Congenital malformations of ear causing impairment of hearing ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q16-,Q10-Q18
1515,Q17,Other congenital malformations of ear ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q17-,Q10-Q18
1516,Q18,Other congenital malformations of face and neck ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q10-Q18/Q18-,Q10-Q18
1517,Q20,Congenital malformations of cardiac chambers and connections ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q20-,Q20-Q28
1518,Q21,Congenital malformations of cardiac septa ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q21-,Q20-Q28
1519,Q22,Congenital malformations of pulmonary and tricuspid valves ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q22-,Q20-Q28
1520,Q23,Congenital malformations of aortic and mitral valves ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q23-,Q20-Q28
1521,Q24,Other congenital malformations of heart ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q24-,Q20-Q28
1522,Q25,Congenital malformations of great arteries ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q25-,Q20-Q28
1523,Q26,Congenital malformations of great veins ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q26-,Q20-Q28
1524,Q27,Other congenital malformations of peripheral vascular system ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q27-,Q20-Q28
1525,Q28,Other congenital malformations of circulatory system ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q20-Q28/Q28-,Q20-Q28
1526,Q30,Congenital malformations of nose ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q30-Q34/Q30-,Q30-Q34
1527,Q31,Congenital malformations of larynx ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q30-Q34/Q31-,Q30-Q34
1528,Q32,Congenital malformations of trachea and bronchus ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q30-Q34/Q32-,Q30-Q34
1529,Q33,Congenital malformations of lung ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q30-Q34/Q33-,Q30-Q34
1530,Q34,Other congenital malformations of respiratory system ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q30-Q34/Q34-,Q30-Q34
1531,Q35,Cleft palate ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q35-Q37/Q35-,Q35-Q37
1532,Q36,Cleft lip ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q35-Q37/Q36-,Q35-Q37
1533,Q37,Cleft palate with cleft lip ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q35-Q37/Q37-,Q35-Q37
1534,Q38,"Other congenital malformations of tongue, mouth and pharynx ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q38-Q45/Q38-,Q38-Q45
1535,Q39,Congenital malformations of esophagus ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q38-Q45/Q39-,Q38-Q45
1536,Q40,Other congenital malformations of upper alimentary tract ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q38-Q45/Q40-,Q38-Q45
1537,Q41,"Congenital absence, atresia and stenosis of small intestine ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q38-Q45/Q41-,Q38-Q45
1538,Q42,"Congenital absence, atresia and stenosis of large intestine ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q38-Q45/Q42-,Q38-Q45
1539,Q43,Other congenital malformations of intestine ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q38-Q45/Q43-,Q38-Q45
1540,Q44,"Congenital malformations of gallbladder, bile ducts and liver ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q38-Q45/Q44-,Q38-Q45
1541,Q45,Other congenital malformations of digestive system ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q38-Q45/Q45-,Q38-Q45
1542,Q50,"Congenital malformations of ovaries, fallopian tubes and broad ligaments ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q50-Q56/Q50-,Q50-Q56
1543,Q51,Congenital malformations of uterus and cervix ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q50-Q56/Q51-,Q50-Q56
1544,Q52,Other congenital malformations of female genitalia ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q50-Q56/Q52-,Q50-Q56
1545,Q53,Undescended and ectopic testicle ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q50-Q56/Q53-,Q50-Q56
1546,Q54,Hypospadias ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q50-Q56/Q54-,Q50-Q56
1547,Q55,Other congenital malformations of male genital organs ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q50-Q56/Q55-,Q50-Q56
1548,Q56,Indeterminate sex and pseudohermaphroditism ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q50-Q56/Q56-,Q50-Q56
1549,Q60,Renal agenesis and other reduction defects of kidney ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q60-Q64/Q60-,Q60-Q64
1550,Q61,Cystic kidney disease ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q60-Q64/Q61-,Q60-Q64
1551,Q62,Congenital obstructive defects of renal pelvis and congenital malformations of ureter ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q60-Q64/Q62-,Q60-Q64
1552,Q63,Other congenital malformations of kidney ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q60-Q64/Q63-,Q60-Q64
1553,Q64,Other congenital malformations of urinary system ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q60-Q64/Q64-,Q60-Q64
1554,Q65,Congenital deformities of hip ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q65-,Q65-Q79
1555,Q66,Congenital deformities of feet ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q66-,Q65-Q79
1556,Q67,"Congenital musculoskeletal deformities of head, face, spine and chest ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q67-,Q65-Q79
1557,Q68,Other congenital musculoskeletal deformities ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q68-,Q65-Q79
1558,Q69,Polydactyly ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q69-,Q65-Q79
1559,Q70,Syndactyly ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q70-,Q65-Q79
1560,Q71,Reduction defects of upper limb ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q71-,Q65-Q79
1561,Q72,Reduction defects of lower limb ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q72-,Q65-Q79
1562,Q73,Reduction defects of unspecified limb ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q73-,Q65-Q79
1563,Q74,Other congenital malformations of limb(s) ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q74-,Q65-Q79
1564,Q75,Other congenital malformations of skull and face bones ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q75-,Q65-Q79
1565,Q76,Congenital malformations of spine and bony thorax ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q76-,Q65-Q79
1566,Q77,Osteochondrodysplasia with defects of growth of tubular bones and spine ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q77-,Q65-Q79
1567,Q78,Other osteochondrodysplasias ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q78-,Q65-Q79
1568,Q79,"Congenital malformations of musculoskeletal system, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q65-Q79/Q79-,Q65-Q79
1569,Q80,Congenital ichthyosis ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q80-,Q80-Q89
1570,Q81,Epidermolysis bullosa ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q81-,Q80-Q89
1571,Q82,Other congenital malformations of skin ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q82-,Q80-Q89
1572,Q83,Congenital malformations of breast ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q83-,Q80-Q89
1573,Q84,Other congenital malformations of integument ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q84-,Q80-Q89
1574,Q85,"Phakomatoses, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q85-,Q80-Q89
1575,Q86,"Congenital malformation syndromes due to known exogenous causes, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q86-,Q80-Q89
1576,Q87,Other specified congenital malformation syndromes affecting multiple systems ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q87-,Q80-Q89
1577,Q89,"Other congenital malformations, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q80-Q89/Q89-,Q80-Q89
1578,Q90,Down syndrome ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q90-,Q90-Q99
1579,Q91,Trisomy 18 and Trisomy 13 ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q91-,Q90-Q99
1580,Q92,"Other trisomies and partial trisomies of the autosomes, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q92-,Q90-Q99
1581,Q93,"Monosomies and deletions from the autosomes, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q93-,Q90-Q99
1582,Q95,"Balanced rearrangements and structural markers, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q95-,Q90-Q99
1583,Q96,Turner's syndrome ,http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q96-,Q90-Q99
1584,Q97,"Other sex chromosome abnormalities, female phenotype, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q97-,Q90-Q99
1585,Q98,"Other sex chromosome abnormalities, male phenotype, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q98-,Q90-Q99
1586,Q99,"Other chromosome abnormalities, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/Q00-Q99/Q90-Q99/Q99-,Q90-Q99
1587,R00,Abnormalities of heart beat ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R00-R09/R00-,R00-R09
1588,R01,Cardiac murmurs and other cardiac sounds ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R00-R09/R01-,R00-R09
1589,R03,"Abnormal blood-pressure reading, without diagnosis ",http://www.icd10data.com//ICD10CM/Codes/R00-R99/R00-R09/R03-,R00-R09
1590,R04,Hemorrhage from respiratory passages ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R00-R09/R04-,R00-R09
1591,R05,Cough ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R00-R09/R05-,R00-R09
1592,R06,Abnormalities of breathing ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R00-R09/R06-,R00-R09
1593,R07,Pain in throat and chest ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R00-R09/R07-,R00-R09
1594,R09,Other symptoms and signs involving the circulatory and respiratory system ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R00-R09/R09-,R00-R09
1595,R10,Abdominal and pelvic pain ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R10-,R10-R19
1596,R11,Nausea and vomiting ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R11-,R10-R19
1597,R12,Heartburn ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R12-,R10-R19
1598,R13,Aphagia and dysphagia ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R13-,R10-R19
1599,R14,Flatulence and related conditions ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R14-,R10-R19
1600,R15,Fecal incontinence ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R15-,R10-R19
1601,R16,"Hepatomegaly and splenomegaly, not elsewhere classified ",http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R16-,R10-R19
1602,R17,Unspecified jaundice ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R17-,R10-R19
1603,R18,Ascites ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R18-,R10-R19
1604,R19,Other symptoms and signs involving the digestive system and abdomen ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R10-R19/R19-,R10-R19
1605,R20,Disturbances of skin sensation ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R20-R23/R20-,R20-R23
1606,R21,Rash and other nonspecific skin eruption ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R20-R23/R21-,R20-R23
1607,R22,"Localized swelling, mass and lump of skin and subcutaneous tissue ",http://www.icd10data.com//ICD10CM/Codes/R00-R99/R20-R23/R22-,R20-R23
1608,R23,Other skin changes ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R20-R23/R23-,R20-R23
1609,R25,Abnormal involuntary movements ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R25-R29/R25-,R25-R29
1610,R26,Abnormalities of gait and mobility ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R25-R29/R26-,R25-R29
1611,R27,Other lack of coordination ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R25-R29/R27-,R25-R29
1612,R29,Other symptoms and signs involving the nervous and musculoskeletal systems ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R25-R29/R29-,R25-R29
1613,R30,Pain associated with micturition ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R30-,R30-R39
1614,R31,Hematuria ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R31-,R30-R39
1615,R32,Unspecified urinary incontinence ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R32-,R30-R39
1616,R33,Retention of urine ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R33-,R30-R39
1617,R34,Anuria and oliguria ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R34-,R30-R39
1618,R35,Polyuria ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R35-,R30-R39
1619,R36,Urethral discharge ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R36-,R30-R39
1620,R37,"Sexual dysfunction, unspecified ",http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R37-,R30-R39
1621,R39,Other and unspecified symptoms and signs involving the genitourinary system ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R30-R39/R39-,R30-R39
1622,R40,"Somnolence, stupor and coma ",http://www.icd10data.com//ICD10CM/Codes/R00-R99/R40-R46/R40-,R40-R46
1623,R41,Other symptoms and signs involving cognitive functions and awareness ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R40-R46/R41-,R40-R46
1624,R42,Dizziness and giddiness ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R40-R46/R42-,R40-R46
1625,R43,Disturbances of smell and taste ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R40-R46/R43-,R40-R46
1626,R44,Other symptoms and signs involving general sensations and perceptions ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R40-R46/R44-,R40-R46
1627,R45,Symptoms and signs involving emotional state ,http://www.icd10data.com//ICD10CM/Codes/R00-R99/R40-R46/R45-,R40-R46
